,-2.857,-2.714,-2.571,-2.429,-2.286,-2.143,-2.0,-1.857,-1.714,-1.571,-1.429,-1.286,-1.143,-1.0,-0.857,-0.714,-0.571,-0.429,-0.286,-0.143,0.0,0.143,0.286,0.429,0.571,0.714,0.857,1.0,1.143,1.286,1.429,1.571,1.714,1.857,2.0,2.143,2.286,2.429,2.571,2.714,2.857,3.0,3.143,3.286,3.429,3.571,3.714,3.857,4.0
0.0,0.0017574240914414805,0.028921979881291516,0.03753307596830884,0.061534705019447015,0.07673467819565498,0.11392238586089058,0.15367890247102833,0.22704418520355668,0.3068837944849399,0.46792119441646834,0.6186574722024645,0.8525011100427263,0.9945506422866094,1.1632719787868555,1.1487310994635067,0.7903218597476623,0.2961943488369207,0.06706357010591349,0.05687762547228983,0.06830894566047728,0.053893072753715576,0.06689048395963958,0.050169482732395305,0.05060729095900766,0.05748994155069924,0.04593274687754747,0.06022397454736893,0.06147811443893401,0.06943193641790804,0.06966257317210861,0.049292887769152686,0.06498023079656423,0.058102579222100756,0.060270834659393153,0.05069099787652951,0.058829166501282476,0.06586055018685504,0.05067448396785675,0.06195985394235349,0.05999826626354831,0.05168017835951517,0.05108492232644494,0.05773909166009234,0.062327178340344375,0.05246512262663692,0.054693879019795485,0.052789402982105896,0.05445434074169809,0.06128704317762991
0.5,0.03663587698948079,0.06020287411118387,0.09016398587067584,0.07239692827134377,0.12564959121558963,0.12021895296843041,0.17280980161110482,0.1997688892859317,0.2116349709254214,0.30112317489224316,0.3641159207371378,0.4830186012516354,0.621939249322141,0.7267218008511784,0.7131851922078285,0.45279671866614585,0.15242509125736284,0.02859677562881678,0.024583160400247737,0.030410695319583667,0.03552494151781485,0.030324971092172325,0.030341523151794312,0.0326348642630921,0.03949460014635117,0.029175127039065107,0.03401503053663874,0.03032763097209214,0.035056035996609156,0.033755067835665516,0.024469819010822035,0.031186336265325975,0.039800353316419027,0.02972686925231029,0.021539390677261457,0.03388517696225369,0.026709793567990008,0.017917895970302765,0.02919099089975361,0.04116306451733702,0.03326306766577599,0.036752683704079386,0.03692814761837415,0.03006475074037454,0.031065814381677864,0.021101432465056885,0.022045718406449144,0.029537579459876253,0.03370912697503967
