,-2.816,-2.633,-2.449,-2.265,-2.082,-1.898,-1.714,-1.531,-1.347,-1.163,-0.98,-0.796,-0.612,-0.429,-0.245,-0.061,0.0,0.122,0.306,0.49,0.673,0.857,1.041,1.224,1.408,1.592,1.776,1.959,2.143,2.327,2.51,2.694,2.878,3.061,3.245,3.429,3.612,3.796,3.98,4.163,4.347,4.531,4.714,4.898,5.082,5.265,5.449,5.633,5.816,6.0
0.0,0.10310092392965604,0.1501352654556235,0.1683208276855647,0.20658158670964732,0.2623848961740949,0.32120511423766085,0.38600069257429565,0.4622408245615078,0.5471578119644377,0.6356248651029546,0.7257300451476297,0.8382188441496815,0.9377697257643363,1.0786458801202412,1.2053885521086245,1.3362931892537138,1.4680386222983235,1.5396123703038156,1.6291700372633493,1.7782569400720105,1.9327498325494552,2.077740544963714,2.185948533935397,2.2327316383393048,2.1350903309438776,1.8356308284460512,1.3963621229894996,0.9387971121753647,0.5593640946833955,0.2749309816620198,0.12628816082420755,0.06728782127709297,0.02663110238247267,0.01019196926486913,0.004642230371834542,0.00288572380049227,0.0015666350427617002,0.0008233222786177887,1.2424095259906405e-05,-0.00031519096403576774,-8.655183653796148e-05,0.00042051710916081784,0.00018042484036574066,0.000806942723584163,0.0005450735930494098,3.721270123642602e-05,0.00031698255223816844,-0.00021566013684185578,0.0003847698837348082,0.0007396669646490905
