,-2.94,-2.879,-2.819,-2.758,-2.698,-2.638,-2.577,-2.517,-2.456,-2.396,-2.336,-2.275,-2.215,-2.154,-2.094,-2.034,-1.973,-1.913,-1.852,-1.792,-1.732,-1.671,-1.611,-1.55,-1.49,-1.43,-1.369,-1.309,-1.248,-1.188,-1.128,-1.067,-1.007,-0.946,-0.886,-0.826,-0.765,-0.705,-0.644,-0.584,-0.523,-0.463,-0.403,-0.342,-0.282,-0.221,-0.161,-0.101,-0.04,0.02,0.081,0.141,0.201,0.262,0.322,0.383,0.443,0.503,0.564,0.624,0.685,0.745,0.805,0.866,0.926,0.987,1.047,1.107,1.168,1.228,1.289,1.349,1.409,1.47,1.53,1.591,1.651,1.711,1.772,1.832,1.893,1.953,2.013,2.074,2.134,2.195,2.255,2.315,2.376,2.436,2.497,2.557,2.617,2.678,2.738,2.799,2.859,2.919,2.98,3.04,3.101,3.161,3.221,3.282,3.342,3.403,3.463,3.523,3.584,3.644,3.705,3.765,3.826,3.886,3.946,4.007,4.067,4.128,4.188,4.248,4.309,4.369,4.43,4.49,4.55,4.611,4.671,4.732,4.792,4.852,4.913,4.973,5.034,5.094,5.154,5.215,5.275,5.336,5.396,5.456,5.517,5.577,5.638,5.698,5.758,5.819,5.879,5.94,6.0
0.0,0.018678982037789636,0.0209430884159667,0.029055099324472165,0.029870039600884964,0.029920651116215374,0.03710722506361373,0.0422604709759045,0.0529826107763229,0.05950138726106428,0.0729679060701,0.0791274268699237,0.09906645073692531,0.1085105007446513,0.12579872561076336,0.15034705418991343,0.1716767203116061,0.20113962160085205,0.226124087027445,0.27222743548732653,0.31067293516813926,0.3619125320803955,0.4168877324135542,0.4770344115869192,0.5484843704873459,0.6294386309215522,0.7220715059273825,0.8122968983587006,0.8762451056016578,0.9588698740788479,1.035291142641273,1.0947682419073015,1.1342979396483461,1.144651911395013,1.1154973097928758,0.9563430831954365,0.7832476052604159,0.569678622345927,0.35436706934559703,0.1946160304570426,0.11049934410982501,0.06835744999794621,0.05760733362071223,0.05447156725823045,0.051702395204615295,0.05338796289010905,0.05320591018922569,0.05175365416902281,0.054930608192407054,0.052609174237925,0.052082214743113336,0.0533124806227476,0.052187288706291635,0.0534402627853881,0.0534274496619842,0.052694689716184594,0.05221442183345871,0.05299581693211744,0.053736442056528014,0.05349421547805515,0.05521484021414521,0.05370506080001564,0.0545316513844962,0.053796132765621875,0.05133731004982334,0.05433736645251579,0.0528684173201145,0.05298896329706912,0.05152648039184957,0.05217632520009818,0.05154517569354026,0.05396686776569458,0.051068437296399975,0.05136729391974151,0.05238152439500372,0.05226955089621928,0.05365274513913649,0.051675754160085116,0.052576315798206666,0.04926631649696887,0.05346234114149239,0.051977942682471676,0.05227076869205204,0.05206567581827188,0.053913191604378574,0.05283754550874277,0.053919936399778,0.05260876402009631,0.05564144944647764,0.05196566054904245,0.05252703719364762,0.05303416736350466,0.05440389393477115,0.05197843606697162,0.0546436507194708,0.056201728150835795,0.053288992328859426,0.05033515364284005,0.05195578524335935,0.053147548705521123,0.050916852503692,0.054688562296119826,0.052352722087866704,0.052698929047260375,0.05228484540455505,0.05301040894284134,0.05206369584704511,0.05337292149729468,0.05353260783733487,0.053735713282390254,0.054709532152723686,0.053247150374529,0.055170582889935545,0.054134907983251865,0.0522916720526729,0.05230127362880959,0.05338880642204537,0.05172567717432725,0.05635524673536539,0.052400947764128285,0.053855392421939326,0.05384469932878308,0.05377508120302052,0.05319825137136099,0.05219585085014852,0.05161489792560494,0.05408618684318811,0.05406985148060323,0.051407907061169225,0.053767930967717106,0.0550704906147648,0.0531164113678814,0.05350996965385709,0.05240447308506524,0.05192168487841014,0.05271020348175732,0.05178210336657999,0.053370757042496296,0.05523424595448853,0.05187414844220177,0.05277014189934799,0.049246045739073846,0.05211330483523939,0.05029331337005753,0.053982456242975166,0.05595933049278102,0.05199424052538908,0.0544819827961045,0.05344739342697428,0.0518916124336196
