,-0.959,-0.918,-0.878,-0.837,-0.796,-0.755,-0.714,-0.673,-0.633,-0.592,-0.551,-0.51,-0.469,-0.429,-0.388,-0.347,-0.306,-0.265,-0.224,-0.184,-0.143,-0.102,-0.061,-0.02,0.0,0.02,0.061,0.102,0.143,0.184,0.224,0.265,0.306,0.347,0.388,0.429,0.469,0.51,0.551,0.592,0.633,0.673,0.714,0.755,0.796,0.837,0.878,0.918,0.959,1.0
0.0,1.6020997431298276,1.626574776682023,1.6577877455995065,1.6811118986601439,1.7112289183567568,1.7396132819668293,1.7622853882943903,1.7933582906202348,1.813270643541911,1.8494091242635178,1.8746407550172983,1.89709479550978,1.9276009299284615,1.9467999223719754,1.9741133196552432,1.9963698456494168,2.0184667726269385,2.043885975928121,2.06747263678975,2.094624231810494,2.1125343504311225,2.1345386326872213,2.150195714706161,2.1686877212082862,2.18629668652559,2.1847261485330316,2.1959643949447387,2.205079077169446,2.2189466382041294,2.2211047773081805,2.223857402734387,2.2271511681685094,2.2197109778618582,2.2052555173282653,2.1970018524734063,2.182065505768863,2.151453505648039,2.1227406889438676,2.068913732422782,2.0244164431574716,1.949015546855166,1.8862029949869972,1.8019863569871999,1.7134264141330444,1.5972381670841274,1.503664101913353,1.3921889642888898,1.2701236513599212,1.1550160286311184,1.006175040698341
