,-1.439,-1.378,-1.316,-1.255,-1.194,-1.133,-1.071,-1.01,-0.949,-0.888,-0.827,-0.765,-0.704,-0.643,-0.582,-0.52,-0.459,-0.398,-0.337,-0.276,-0.214,-0.153,-0.092,-0.031,0.0,0.031,0.092,0.153,0.214,0.276,0.337,0.398,0.459,0.52,0.582,0.643,0.704,0.765,0.827,0.888,0.949,1.01,1.071,1.133,1.194,1.255,1.316,1.378,1.439,1.5
0.0,1.0091299412874812,1.0398880932029104,1.0807533490405887,1.1186317853561738,1.1650586330347494,1.2051222159291501,1.2534815808665212,1.2902663069507825,1.3331951058546336,1.3773505706371543,1.419978540865173,1.4656893008002991,1.5068813138828743,1.5521142831365227,1.595244891066368,1.6384738449114449,1.6821468845914234,1.728824130696999,1.7725190857753297,1.8171146934715285,1.8614383775609276,1.9061064899565927,1.9453668784717826,1.9848033100401208,2.030565035668989,2.049597520132157,2.069063418552796,2.099957124566587,2.1413764421685393,2.164181514105543,2.1953509082766574,2.220526217743629,2.2378154517628523,2.2508101480235054,2.2452789874289523,2.2314205825666664,2.1974163197708316,2.151117610048043,2.077110476351465,1.9757155710029015,1.8600163274910522,1.7122860175945085,1.5817577180911835,1.3906348733396292,1.2313440864570024,1.068611821069084,0.8961436312868415,0.7430777707210721,0.620958724831735,0.44573934361387185
