,-2.939,-2.878,-2.816,-2.755,-2.694,-2.633,-2.571,-2.51,-2.449,-2.388,-2.327,-2.265,-2.204,-2.143,-2.082,-2.02,-1.959,-1.898,-1.837,-1.776,-1.714,-1.653,-1.592,-1.531,-1.469,-1.408,-1.347,-1.286,-1.224,-1.163,-1.102,-1.041,-0.98,-0.918,-0.857,-0.796,-0.735,-0.673,-0.612,-0.551,-0.49,-0.429,-0.367,-0.306,-0.245,-0.184,-0.122,-0.061,0.0
0.0,0.0829549399924383,0.08514478455163507,0.09753486916819053,0.10443827171190086,0.11894951939835592,0.1209072684554443,0.14556238176830347,0.16133985202784334,0.1847933073898802,0.21128997326952412,0.22925581283120003,0.254539460740345,0.3010997364692655,0.3344376506871867,0.3812628318385265,0.42152420482639014,0.4579370531497157,0.514702043840671,0.5749905235216507,0.6333640908777395,0.6995503510727569,0.756022659229763,0.8194551602432111,0.8779761771583012,0.9415930111036067,1.00882032985532,1.0447596858206163,1.095070192933083,1.1397394199453064,1.1859862481586456,1.2277487766127717,1.2558636701047916,1.277417998849645,1.2622067776511827,1.2428947486635098,1.191549814354643,1.0842153833087596,0.8953049510130147,0.6613139765160029,0.4116658584787244,0.23000415319896614,0.16360713510973574,0.1394232044049971,0.1326379165964561,0.135572859122636,0.13501786007120592,0.13493838905904337,0.13907134683429423,0.13724419114446432
