,0.061,0.122,0.184,0.245,0.306,0.367,0.429,0.49,0.551,0.612,0.673,0.735,0.796,0.857,0.918,0.98,1.041,1.102,1.163,1.224,1.286,1.347,1.408,1.469,1.531,1.592,1.653,1.714,1.776,1.837,1.898,1.959,2.02,2.082,2.143,2.204,2.265,2.327,2.388,2.449,2.51,2.571,2.633,2.694,2.755,2.816,2.878,2.939,3.0
0.0,1.6305834628677547,1.6931708535628651,1.756587600711154,1.819174248885476,1.880035644991885,1.9445504053820413,2.0020094029868303,2.061205360008227,2.1187895107269177,2.1643289472177125,2.206215049150034,2.239771068964159,2.2636574042700963,2.2600354252295425,2.2523575566113263,2.193410254227555,2.1279695153155327,2.0084966119591052,1.8634010477774912,1.6897049788257186,1.488814674754069,1.2694691037029056,1.0460664868023615,0.8603012881416412,0.6960786698555678,0.5361728665232789,0.412187064157547,0.30393953220728304,0.22475169027760586,0.1675144308948654,0.11855083970360707,0.08778737437060316,0.059848983342293084,0.041518955582781125,0.028708892761620867,0.020226691467019508,0.014577645586003591,0.009338805542218791,0.006862407071259285,0.004310346237237714,0.0028498333712804647,0.0019723765057858304,0.001246433528627856,0.0007540493058968937,0.00021602915915850147,0.0006035740401584515,0.0007575755637962558,0.00048414732893940684,8.169336363945921e-05
